,name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,drafted,position_Center,position_Forward,position_Guard
14763,JaJuan Johnson,82,221,Forward,140,119,27.5,5.0,10.1,0.501,4.9,9.6,0.512,0.1,0.4,0.501,3.5,4.7,0.743,0.7,0.7,1.9,13.7,2.0,4.1,6.1,1.3,1,0,1,0
14764,JaJuan Johnson,77,185,Guard,115,53,21.9,3.3,7.3,0.454,2.6,5.1,0.511,0.7,2.2,0.454,1.5,1.9,0.7829999999999999,1.9,1.3,0.3,8.8,0.5,2.4,2.9,1.6,1,0,0,1
14772,James Johnson,72,195,Guard,127,127,33.7,4.6,11.9,0.385,2.9,7.3,0.394,1.7,4.6,0.385,2.8,3.5,0.792,3.8,1.5,0.1,13.6,0.8,2.7,3.5,2.2,1,0,0,1
14773,James Johnson,80,245,Forward,61,59,29.9,5.8,11.2,0.515,4.9,8.4,0.5870000000000001,0.8,2.8,0.515,2.5,3.6,0.693,1.6,1.4,1.4,14.8,2.8,5.5,8.3,2.5,1,0,1,0
14774,James Johnson,73,180,Guard,56,5,14.0,0.4,1.1,0.365,0.3,0.8,0.413,0.1,0.3,0.365,0.5,0.7,0.711,2.5,0.8,0.0,1.4,0.2,1.1,1.3,1.4,1,0,0,1
14775,James Johnson,79,240,Forward,88,33,13.5,1.4,2.3,0.597,1.4,2.3,0.597,0.0,0.0,0.597,0.7,1.1,0.612,0.1,0.2,0.3,3.5,1.0,1.3,2.3,0.5,1,0,1,0
14776,James Johnson,82,245,Forward,68,23,12.0,1.4,2.6,0.528,1.4,2.6,0.528,0.0,0.0,0.528,0.8,1.3,0.5710000000000001,0.2,0.2,0.2,3.5,0.7,1.3,1.9,1.2,1,0,1,0
14893,Nick Johnson,75,200,Guard,108,101,30.9,4.1,9.7,0.421,2.8,6.0,0.459,1.3,3.7,0.421,2.8,3.9,0.7340000000000001,2.8,1.3,0.6,12.3,0.6,3.1,3.7,1.8,1,0,0,1
14902,Orlando Johnson,77,205,Guard,124,122,31.3,6.0,13.0,0.457,4.2,8.4,0.493,1.8,4.6,0.457,4.1,5.7,0.72,2.6,0.9,0.5,17.8,1.8,3.8,5.6,2.6,1,0,0,1
14948,Stanley Johnson,78,225,Forward,38,37,28.4,4.6,10.3,0.446,3.4,7.2,0.478,1.1,3.1,0.446,3.5,4.7,0.742,1.7,1.5,0.4,13.8,2.0,4.5,6.5,2.2,1,0,1,0
14988,Trey Johnson,77,218,Guard,96,92,34.1,6.9,16.2,0.429,5.1,11.3,0.449,1.9,4.9,0.429,5.2,7.0,0.7509999999999999,2.5,0.8,0.1,21.0,1.2,2.8,4.0,3.0,1,0,0,1
14989,Trey Johnson,75,185,Guard,20,0,13.0,0.7,2.0,0.359,0.4,0.8,0.5329999999999999,0.3,1.2,0.359,0.5,0.8,0.6,0.7,0.5,0.1,2.2,0.2,0.8,0.9,0.5,1,0,0,1
14991,Tyler Johnson,76,186,Guard,128,87,27.6,3.8,8.4,0.456,2.9,5.9,0.491,0.9,2.5,0.456,1.9,2.7,0.716,2.4,1.1,0.3,10.5,1.4,3.4,4.8,1.4,1,0,0,1
15001,Wesley Johnson,80,210,Forward,52,8,8.8,0.5,1.0,0.529,0.5,1.0,0.529,0.0,0.0,0.529,0.6,1.2,0.508,0.1,0.2,0.3,1.6,0.7,0.8,1.5,0.3,1,0,1,0
15018,Darius Johnson-Odom,74,215,Guard,105,90,30.8,5.3,12.0,0.444,3.2,6.7,0.476,2.1,5.2,0.444,3.0,4.1,0.722,2.5,0.9,0.2,15.7,0.5,2.5,3.1,2.1,1,0,0,1
15085,Bobby Jones,79,215,Forward,125,105,24.1,3.4,6.8,0.501,2.9,5.4,0.536,0.5,1.4,0.501,2.5,3.5,0.7070000000000001,1.2,1.1,0.5,9.8,2.0,2.9,4.9,1.3,1,0,1,0
15086,Bobby Jones,75,185,Guard,54,14,11.7,1.4,4.3,0.33,0.5,1.5,0.354,0.9,2.7,0.33,0.7,1.1,0.617,0.3,0.5,0.2,4.4,0.5,1.0,1.4,0.6,1,0,0,1
15127,Damian Jones,82,248,Center,99,95,27.1,5.1,9.1,0.5660000000000001,5.1,9.0,0.57,0.0,0.1,0.5660000000000001,3.0,5.3,0.565,0.7,0.4,1.7,13.3,2.1,4.3,6.4,2.0,1,1,0,0
15144,DeQuan Jones,80,221,Guard,111,32,14.5,1.8,4.1,0.44,1.7,3.6,0.48,0.1,0.5,0.44,0.9,1.4,0.632,0.5,0.5,0.5,4.6,0.9,1.8,2.4,1.1,1,0,0,1
15151,Dominique Jones,76,205,Guard,95,94,36.5,6.2,14.1,0.442,4.5,8.9,0.512,1.7,5.2,0.442,4.8,6.5,0.737,3.5,1.5,0.4,18.9,1.5,3.9,5.4,2.6,1,0,0,1
15155,Dwayne Jones,83,250,Center,98,69,28.1,2.5,4.8,0.522,2.5,4.8,0.522,0.0,0.0,0.522,2.1,4.3,0.484,0.7,0.4,2.4,7.1,3.1,5.4,8.5,1.4,1,1,0,0
15185,Jalen Jones,75,200,Guard,67,66,25.3,4.5,9.7,0.463,3.0,5.5,0.541,1.5,4.2,0.463,2.1,2.6,0.79,1.2,0.9,0.1,12.5,1.8,2.9,4.7,0.9,1,0,0,1
15186,Jalen Jones,77,200,Forward,120,29,14.8,0.8,1.5,0.5329999999999999,0.8,1.4,0.541,0.0,0.1,0.5329999999999999,0.4,0.9,0.451,0.7,0.4,0.3,2.1,1.0,1.9,2.9,0.7,1,0,1,0
15187,Jalen Jones,80,197,Guard,128,109,27.5,4.4,9.7,0.455,3.9,8.1,0.484,0.5,1.6,0.455,3.4,4.9,0.6920000000000001,0.8,0.9,0.5,12.8,2.1,4.1,6.2,1.7,1,0,0,1
15190,James Jones,76,177,Guard,14,0,5.9,0.7,1.9,0.385,0.4,0.8,0.455,0.4,1.1,0.385,0.2,0.4,0.6,0.3,0.0,0.0,2.0,0.1,0.3,0.4,0.2,1,0,0,1
15234,Kevin Jones,74,195,Guard,90,40,24.8,1.8,6.1,0.297,0.6,2.1,0.275,1.2,4.0,0.297,0.7,0.9,0.735,2.0,1.1,0.1,5.6,0.2,1.6,1.9,1.3,1,0,0,1
15235,Kevin Jones,68,145,Guard,24,0,1.2,0.0,0.2,0.25,0.0,0.2,0.25,0.0,0.0,0.25,0.1,0.1,1.0,0.1,0.0,0.0,0.2,0.0,0.1,0.2,0.2,1,0,0,1
15236,Kevin Jones,80,260,Forward,139,103,31.3,5.2,10.6,0.494,4.4,8.1,0.5489999999999999,0.8,2.5,0.494,1.8,2.7,0.677,1.0,0.6,0.8,13.1,3.2,4.3,7.5,1.0,1,0,1,0
15253,Mark Jones,73,180,Guard,124,90,24.4,2.4,6.3,0.376,1.4,3.2,0.421,1.0,3.1,0.376,1.4,2.0,0.737,2.3,0.7,0.1,7.2,0.8,2.1,2.9,1.5,1,0,0,1
15285,Perry Jones,83,235,Forward,63,62,32.2,5.5,10.5,0.522,5.3,9.8,0.539,0.2,0.7,0.522,2.6,3.8,0.6779999999999999,1.2,0.7,0.7,13.7,2.7,4.7,7.4,2.0,1,0,1,0
15316,Solomon Jones,82,230,Center,59,56,31.2,3.7,7.3,0.505,3.7,7.2,0.507,0.0,0.0,0.505,2.5,3.6,0.693,1.0,0.6,2.6,9.8,2.6,5.4,8.0,2.7,1,1,0,0
15326,Terrence Jones,81,252,Forward,76,69,30.4,5.0,10.8,0.467,4.5,9.1,0.493,0.6,1.7,0.467,3.4,5.3,0.638,1.5,1.2,1.8,14.0,2.5,5.5,8.0,1.8,1,0,1,0
15346,Tyus Jones,73,190,Guard,39,39,33.9,3.5,8.3,0.417,2.3,5.1,0.44,1.2,3.2,0.417,3.7,4.2,0.889,5.6,1.5,0.1,11.8,0.5,3.0,3.5,1.9,1,0,0,1
15382,DeAndre Jordan,83,250,Center,35,21,20.1,3.2,5.2,0.617,3.2,5.2,0.617,0.0,0.0,0.617,1.5,3.4,0.4370000000000001,0.4,0.2,1.3,7.9,1.9,4.1,6.0,1.6,1,1,0,0
15388,Jerome Jordan,84,251,Center,133,119,24.2,4.1,7.2,0.5670000000000001,4.1,7.2,0.5670000000000001,0.0,0.0,0.5670000000000001,3.1,4.5,0.696,0.8,0.4,2.5,11.3,2.2,5.2,7.4,2.0,1,1,0,0
15423,Cory Joseph,75,185,Guard,36,36,32.4,3.8,8.9,0.422,2.3,5.4,0.429,1.4,3.5,0.422,1.4,2.0,0.6990000000000001,3.0,1.0,0.3,10.4,0.6,2.9,3.6,1.5,1,0,0,1
15431,Kris Joseph,79,210,Forward,140,77,26.6,3.5,7.8,0.449,2.7,5.4,0.501,0.8,2.4,0.449,2.7,3.9,0.7020000000000001,1.5,1.3,0.5,10.5,1.3,3.2,4.5,1.6,1,0,1,0
15553,Chris Kaman,84,268,Center,83,45,26.3,5.4,8.8,0.608,5.4,8.8,0.608,0.0,0.0,0.608,4.3,6.0,0.713,0.8,0.5,2.2,15.1,2.7,5.8,8.5,3.1,1,1,0,0
15565,Frank Kaminsky,84,242,Center,144,79,20.4,3.7,7.0,0.522,3.0,5.1,0.58,0.7,1.9,0.522,2.1,2.7,0.763,1.3,0.5,1.1,10.1,1.3,3.4,4.6,0.8,1,1,0,0
15622,Coby Karl,77,215,Guard,127,111,29.7,3.9,9.5,0.413,1.8,3.9,0.474,2.1,5.6,0.413,3.4,4.3,0.787,3.2,0.9,0.5,13.4,0.7,3.3,4.0,2.7,1,0,0,1
15654,Sasha Kaun,83,250,Center,135,65,16.5,2.5,4.3,0.568,2.5,4.3,0.568,0.0,0.0,0.568,1.2,2.4,0.512,0.3,0.4,1.1,6.1,1.5,2.3,3.9,0.8,1,1,0,0
15764,Ryan Kelly,79,210,Forward,41,0,16.3,0.7,1.2,0.529,0.7,1.2,0.54,0.0,0.0,0.529,0.4,0.9,0.474,0.4,0.2,0.3,1.8,0.7,1.2,1.9,0.6,1,0,1,0
15765,Ryan Kelly,83,230,Forward,126,69,19.3,2.5,5.4,0.46,1.7,3.3,0.513,0.8,2.1,0.46,1.7,2.2,0.805,0.9,0.6,1.1,7.5,1.1,2.6,3.7,0.8,1,0,1,0
15798,Luke Kennard,77,180,Guard,73,47,31.2,5.2,11.2,0.461,3.2,6.1,0.526,2.0,5.1,0.461,3.4,3.9,0.867,2.0,0.9,0.3,15.7,1.1,3.3,4.3,1.2,1,0,0,1
15803,D.J. Kennedy,77,214,Guard,129,125,30.4,3.7,8.4,0.436,2.7,5.8,0.472,0.9,2.6,0.436,3.3,4.5,0.746,2.4,1.4,0.5,11.7,1.7,4.4,6.1,2.1,1,0,0,1
15894,Michael Kidd-Gilchrist,79,232,Forward,40,39,31.1,4.0,8.2,0.491,3.7,6.9,0.535,0.3,1.3,0.491,3.6,4.8,0.745,1.9,1.0,0.9,11.9,2.6,4.9,7.4,2.2,1,0,1,0
15929,Sean Kilpatrick,76,210,Guard,140,104,30.8,5.1,12.1,0.419,2.8,5.6,0.501,2.2,6.4,0.419,3.0,3.8,0.78,2.0,1.2,0.2,15.3,1.3,3.1,4.3,1.7,1,0,0,1
16051,Tarence Kinsey,78,185,Guard,123,96,24.9,3.4,8.2,0.421,2.4,5.2,0.458,1.0,2.9,0.421,1.8,2.5,0.737,1.6,1.2,0.3,9.8,1.0,2.3,3.3,1.6,1,0,0,1
16065,Alex Kirk,84,245,Center,101,86,25.3,3.8,7.8,0.488,3.5,6.5,0.5379999999999999,0.3,1.4,0.488,2.0,2.9,0.684,0.6,0.4,1.7,10.0,1.9,4.9,6.8,1.3,1,1,0,0
16124,Linas Kleiza,80,245,Forward,49,28,28.7,4.7,11.3,0.413,3.9,8.6,0.453,0.8,2.8,0.413,4.3,6.1,0.7070000000000001,1.3,0.6,0.3,14.4,2.5,5.4,7.9,2.4,1,0,1,0
16149,Brandon Knight,75,185,Guard,38,38,35.9,5.7,13.5,0.423,3.4,7.4,0.461,2.3,6.1,0.423,3.6,4.5,0.795,4.2,0.7,0.2,17.3,0.7,3.4,4.0,3.2,1,0,0,1
16320,Kosta Koufos,84,265,Forward,37,35,27.1,6.0,11.8,0.508,5.4,10.1,0.535,0.6,1.7,0.508,1.8,2.7,0.68,0.5,0.4,1.8,14.4,2.6,4.0,6.7,1.5,1,0,1,0
16471,Rob Kurz,81,232,Forward,108,75,23.3,2.8,6.0,0.468,2.1,4.4,0.49,0.7,1.6,0.468,3.1,3.8,0.81,1.3,0.6,1.1,9.4,2.0,4.0,6.0,1.5,1,0,1,0
16477,Kyle Kuzma,81,190,Forward,96,64,21.0,3.9,7.7,0.506,3.3,5.9,0.5670000000000001,0.5,1.8,0.506,1.8,2.8,0.633,1.5,0.3,0.4,10.1,1.6,3.9,5.5,1.6,1,0,1,0
16489,Skal Labissiere,83,225,Forward,36,18,15.8,2.7,5.3,0.516,2.7,5.2,0.521,0.0,0.1,0.516,1.1,1.7,0.6609999999999999,0.3,0.3,1.6,6.6,1.0,2.2,3.1,0.9,1,0,1,0
16511,Oliver Lafayette,74,180,Guard,64,63,34.4,4.9,13.6,0.359,2.4,5.8,0.409,2.5,7.8,0.359,2.7,3.8,0.725,2.5,2.9,0.2,15.0,1.3,3.7,5.1,2.0,1,0,0,1
16549,Doron Lamb,76,210,Guard,78,49,29.8,4.3,8.9,0.485,2.5,5.0,0.4920000000000001,1.8,3.9,0.485,2.6,3.2,0.8109999999999999,1.6,0.5,0.1,13.1,0.4,1.9,2.3,1.2,1,0,0,1
16551,Jeremy Lamb,77,180,Guard,75,74,32.1,5.3,11.0,0.482,3.8,6.6,0.573,1.6,4.5,0.482,1.9,2.4,0.8059999999999999,1.7,1.0,0.6,14.1,1.1,3.6,4.7,1.6,1,0,0,1
16605,Carl Landry,81,248,Forward,64,63,29.9,6.3,10.5,0.602,6.1,9.8,0.628,0.2,0.7,0.602,5.6,7.9,0.7140000000000001,1.2,1.0,0.8,18.4,3.0,4.0,7.1,2.9,1,0,1,0
16606,Carl Landry,71,180,Guard,41,20,20.8,2.4,5.7,0.423,2.1,5.0,0.429,0.3,0.7,0.423,1.9,2.7,0.718,1.4,0.7,0.0,7.0,0.9,2.0,3.0,1.9,1,0,0,1
16608,Marcus Landry,79,230,Forward,121,75,25.0,3.5,7.2,0.49,3.0,5.8,0.523,0.5,1.5,0.49,1.6,2.4,0.67,1.2,0.6,0.8,9.2,1.5,2.7,4.2,1.5,1,0,1,0
16653,Keith Langford,76,215,Guard,136,99,28.9,4.9,10.0,0.495,4.2,7.7,0.544,0.8,2.3,0.495,2.7,4.2,0.649,2.4,0.9,0.5,13.3,1.8,2.5,4.3,2.0,1,0,0,1
16682,Shane Larkin,71,176,Guard,68,54,31.3,3.8,8.6,0.438,2.3,4.6,0.491,1.5,4.0,0.438,2.2,2.7,0.8079999999999999,3.6,1.8,0.1,11.2,0.5,2.7,3.2,2.1,1,0,0,1
16723,Stephane Lasme,80,215,Forward,118,90,24.2,3.2,5.4,0.595,3.2,5.4,0.595,0.0,0.0,0.595,2.2,3.5,0.622,0.9,0.7,3.4,8.6,2.8,3.6,6.4,1.8,1,0,1,0
16769,Zach LaVine,77,180,Guard,37,1,24.4,3.4,7.8,0.441,2.1,4.3,0.494,1.3,3.5,0.441,1.3,1.8,0.691,1.8,0.9,0.2,9.4,0.5,2.1,2.5,1.1,1,0,0,1
16771,Acie Law,75,195,Guard,122,106,30.8,5.0,10.6,0.466,4.0,8.0,0.502,0.9,2.6,0.466,2.8,3.7,0.76,4.5,1.3,0.0,13.7,0.5,2.6,3.1,2.5,1,0,0,1
16777,Gani Lawal,81,234,Forward,99,91,24.3,4.5,8.2,0.5479999999999999,4.5,8.2,0.55,0.0,0.0,0.5479999999999999,2.8,5.0,0.552,0.4,0.6,1.3,11.8,2.7,4.5,7.2,2.1,1,0,1,0
16830,Ty Lawson,71,195,Guard,105,95,27.0,4.4,8.5,0.517,3.3,5.9,0.568,1.1,2.6,0.517,3.2,4.1,0.78,5.8,1.8,0.1,13.1,0.6,2.3,2.9,2.1,1,0,0,1
16838,Jake Layman,81,205,Forward,141,115,27.9,3.4,7.7,0.445,2.0,3.8,0.53,1.4,3.9,0.445,1.9,2.6,0.759,1.1,0.9,0.8,10.2,1.1,3.7,4.8,1.4,1,0,1,0
16920,Courtney Lee,77,200,Guard,127,127,31.2,6.3,13.6,0.464,4.4,8.8,0.498,1.9,4.8,0.464,3.1,3.7,0.8170000000000001,2.2,1.9,0.6,17.6,1.7,3.5,5.2,2.5,1,0,0,1
16921,Courtney Lee,82,250,Forward,62,5,7.7,0.7,2.0,0.362,0.7,2.0,0.371,0.0,0.0,0.362,0.4,0.8,0.469,0.1,0.0,0.5,1.9,0.3,0.9,1.2,0.8,1,0,1,0
16924,David Lee,75,190,Guard,79,52,24.3,3.5,8.4,0.411,2.0,4.1,0.4920000000000001,1.4,4.3,0.411,1.9,2.5,0.7759999999999999,1.6,0.8,0.1,10.3,0.7,2.2,2.9,1.9,1,0,0,1
16925,David Lee,81,249,Forward,127,95,25.0,4.3,7.4,0.581,4.3,7.3,0.584,0.0,0.0,0.581,2.8,4.0,0.6809999999999999,2.0,0.9,0.9,11.3,2.2,4.6,6.8,2.1,1,0,1,0
16952,Malcolm Lee,77,180,Guard,94,65,26.7,3.3,7.5,0.441,2.6,4.8,0.5329999999999999,0.8,2.7,0.441,2.3,3.2,0.7170000000000001,2.0,0.8,0.2,9.7,0.8,2.2,3.0,1.7,1,0,0,1
17016,Alex Len,85,225,Center,60,48,24.5,3.8,7.0,0.5379999999999999,3.7,6.8,0.5479999999999999,0.0,0.2,0.5379999999999999,2.2,3.3,0.6629999999999999,0.8,0.2,2.1,9.7,2.4,4.5,7.0,1.6,1,1,0,0
17034,Kawhi Leonard,79,225,Forward,70,69,31.9,5.4,12.0,0.449,4.8,9.7,0.4970000000000001,0.6,2.3,0.449,2.8,3.7,0.7440000000000001,2.2,1.4,0.6,14.1,3.3,6.9,10.2,2.2,1,0,1,0
17037,Meyers Leonard,85,245,Center,65,30,19.8,3.0,5.4,0.5670000000000001,3.0,5.2,0.585,0.0,0.2,0.5670000000000001,1.6,2.2,0.7290000000000001,0.7,0.3,1.1,7.7,1.3,3.4,4.7,1.4,1,1,0,0
17060,Travis Leslie,76,205,Guard,90,68,26.1,4.6,9.6,0.482,4.4,9.0,0.4920000000000001,0.2,0.6,0.482,2.7,3.7,0.743,2.1,1.1,0.7,12.2,2.7,3.4,6.1,2.0,1,0,0,1
17073,Jon Leuer,82,228,Forward,123,68,22.8,4.2,8.7,0.482,3.4,6.5,0.521,0.8,2.2,0.482,2.0,2.7,0.723,1.1,0.4,0.7,11.2,1.3,3.2,4.5,1.2,1,0,1,0
17083,Caris LeVert,79,200,Guard,103,70,26.4,3.6,8.2,0.434,2.3,4.9,0.456,1.3,3.2,0.434,2.0,2.6,0.77,2.7,0.9,0.2,10.4,0.4,3.2,3.5,1.3,1,0,0,1
17230,DeAndre Liggins,78,210,Guard,100,29,21.9,1.9,4.8,0.407,1.3,2.9,0.455,0.6,1.9,0.407,1.3,2.0,0.643,2.1,0.9,0.5,5.8,0.5,2.5,3.0,1.5,1,0,0,1
17244,Damian Lillard,74,185,Guard,104,98,32.3,5.6,12.6,0.446,3.3,6.5,0.4970000000000001,2.4,6.1,0.446,5.0,5.8,0.867,3.5,1.2,0.2,18.6,0.4,3.9,4.3,2.4,1,0,0,1
17248,Jeremy Lin,74,200,Guard,115,87,29.2,4.4,9.1,0.481,3.5,6.3,0.547,0.9,2.8,0.481,3.2,4.3,0.733,3.5,2.0,0.6,12.9,0.9,3.4,4.3,2.9,1,0,0,1
17466,Shawn Long,81,245,Forward,135,131,29.8,6.5,12.8,0.503,5.6,10.4,0.541,0.8,2.4,0.503,3.6,5.3,0.6759999999999999,1.1,0.7,2.0,17.3,3.4,7.3,10.7,2.4,1,0,1,0
17479,Kevon Looney,81,220,Forward,36,36,30.9,4.2,8.9,0.47,3.6,7.4,0.481,0.6,1.5,0.47,2.6,4.1,0.626,1.4,1.3,0.9,11.6,3.4,5.8,9.2,1.3,1,0,1,0
17485,Brook Lopez,84,260,Forward,53,43,28.0,6.1,12.7,0.48,6.1,12.3,0.491,0.1,0.4,0.48,3.7,4.9,0.764,1.1,0.5,1.9,16.0,2.3,4.8,7.1,2.1,1,0,1,0
17496,Robin Lopez,84,255,Center,67,61,24.3,3.5,6.9,0.511,3.5,6.9,0.511,0.0,0.0,0.511,1.9,3.1,0.612,0.8,0.3,2.3,9.0,2.6,3.1,5.6,1.6,1,1,0,0
17552,Kevin Love,82,260,Center,39,38,29.6,5.8,10.4,0.5589999999999999,5.1,8.3,0.611,0.7,2.1,0.5589999999999999,5.1,6.6,0.767,1.9,0.7,1.4,17.5,3.6,7.0,10.6,2.0,1,1,0,0
17594,Kyle Lowry,72,175,Guard,57,34,26.7,3.2,7.1,0.449,2.9,6.4,0.463,0.2,0.7,0.449,2.9,4.0,0.737,3.0,1.9,0.2,9.5,1.4,2.4,3.8,1.9,1,0,0,1
17620,Kalin Lucas,73,195,Guard,141,119,30.3,4.8,11.2,0.425,3.7,8.4,0.442,1.1,2.8,0.425,3.6,4.5,0.7959999999999999,4.0,1.0,0.1,14.2,0.6,1.4,1.9,2.3,1,0,0,1
17688,Tyler Lydon,80,205,Forward,71,34,33.1,3.9,8.2,0.476,2.5,4.8,0.531,1.4,3.5,0.476,2.4,2.9,0.809,1.6,1.1,1.6,11.6,2.0,5.4,7.4,1.5,1,0,1,0
17699,Trey Lyles,82,235,Forward,36,21,23.0,3.3,6.7,0.488,3.1,5.9,0.536,0.1,0.8,0.488,2.1,2.8,0.735,1.1,0.5,0.4,8.7,1.8,3.4,5.2,1.1,1,0,1,0
17754,Scott Machado,73,180,Guard,132,125,31.4,4.0,9.3,0.429,3.1,6.6,0.466,0.9,2.7,0.429,3.3,4.4,0.74,6.7,1.4,0.1,12.2,0.8,3.1,3.9,3.3,1,0,0,1
17774,Shelvin Mack,75,215,Guard,108,107,31.2,4.8,11.4,0.419,2.8,5.8,0.48,2.0,5.6,0.419,2.6,3.4,0.755,3.3,1.1,0.1,14.1,0.8,3.4,4.2,2.2,1,0,0,1
17792,Vernon Macklin,81,245,Forward,136,69,18.4,3.2,5.3,0.61,3.2,5.3,0.611,0.0,0.0,0.61,0.8,1.9,0.455,0.7,0.3,0.6,7.3,1.6,2.1,3.7,1.1,1,0,1,0
17815,Tito Maddox,76,190,Guard,25,24,32.3,4.4,11.2,0.391,3.6,8.4,0.4270000000000001,0.8,2.8,0.391,3.9,5.5,0.703,8.0,1.6,0.2,13.5,1.2,4.5,5.8,5.2,1,0,0,1
17899,Renaldo Major,79,200,Guard,41,13,24.0,3.5,7.3,0.477,2.8,5.7,0.491,0.7,1.6,0.477,2.6,3.2,0.795,1.1,0.5,0.4,10.2,1.5,2.7,4.1,1.4,1,0,0,1
18076,Lauri Markkanen,84,230,Forward,37,37,30.8,5.0,10.2,0.4920000000000001,3.1,5.8,0.545,1.9,4.4,0.4920000000000001,3.7,4.4,0.835,0.9,0.4,0.5,15.6,2.4,4.8,7.2,1.1,1,0,1,0
18130,Kendall Marshall,76,195,Guard,73,55,28.8,2.5,5.6,0.446,1.8,3.8,0.484,0.7,1.8,0.446,1.5,2.2,0.693,8.0,1.1,0.1,7.2,0.2,2.2,2.3,2.6,1,0,0,1
18144,Rawle Marshall,81,190,Guard,103,88,31.7,5.6,12.7,0.445,4.6,9.3,0.493,1.0,3.4,0.445,4.2,5.8,0.727,2.0,2.0,1.0,16.5,1.9,3.8,5.7,2.7,1,0,0,1
18178,Cartier Martin,79,220,Forward,112,77,27.6,4.6,10.1,0.458,3.0,6.1,0.4970000000000001,1.6,4.0,0.458,2.9,3.8,0.78,1.5,0.7,0.2,13.8,1.7,3.1,4.8,1.7,1,0,1,0
18205,Jarell Martin,82,236,Forward,65,57,30.7,5.0,10.1,0.494,4.3,8.0,0.541,0.6,2.0,0.494,3.1,4.5,0.6890000000000001,1.4,1.0,0.7,13.7,2.4,4.6,6.9,2.2,1,0,1,0
18225,Kevin Martin,79,185,Guard,79,77,31.8,7.2,15.5,0.462,4.9,9.1,0.542,2.2,6.4,0.462,6.8,8.0,0.841,1.7,1.7,0.4,23.3,0.9,3.5,4.5,2.9,1,0,0,1
18226,Kevin Martin,82,270,Center,61,10,6.0,0.9,1.9,0.478,0.9,1.9,0.478,0.0,0.0,0.478,0.6,1.1,0.529,0.0,0.1,0.3,2.4,0.6,0.9,1.5,0.5,1,1,0,0
18318,Frank Mason,71,185,Guard,145,113,30.0,4.2,9.2,0.454,2.9,6.2,0.471,1.3,3.0,0.454,3.3,4.4,0.7609999999999999,4.0,1.1,0.1,13.0,0.5,2.9,3.4,1.9,1,0,0,1
18390,Mangok Mathiang,82,220,Forward,114,44,18.0,1.8,3.6,0.506,1.8,3.6,0.506,0.0,0.0,0.506,1.2,1.9,0.599,0.5,0.5,1.3,4.8,2.3,2.5,4.8,0.9,1,0,1,0
18448,Wesley Matthews,77,220,Guard,127,118,30.2,4.0,9.1,0.444,3.2,6.8,0.48,0.8,2.3,0.444,4.3,5.4,0.799,2.1,1.2,0.3,13.2,1.6,3.4,4.9,2.2,1,0,0,1
18488,Jason Maxiell,79,260,Forward,129,95,27.6,4.4,8.6,0.507,4.3,8.5,0.509,0.0,0.1,0.507,3.4,5.2,0.653,0.7,0.7,1.9,12.1,2.8,4.3,7.0,1.5,1,0,1,0
18510,Sean May,81,266,Center,77,75,27.8,5.7,11.2,0.513,5.7,11.1,0.519,0.0,0.1,0.513,4.3,6.0,0.7170000000000001,1.5,1.3,1.2,15.8,3.5,6.5,10.0,2.4,1,1,0,0
18546,Eric Maynor,74,175,Guard,130,104,30.7,5.0,11.2,0.449,3.9,8.3,0.477,1.1,3.0,0.449,3.9,4.9,0.7909999999999999,5.2,1.3,0.2,15.0,0.5,2.9,3.4,2.4,1,0,0,1
18553,O.J. Mayo,76,210,Guard,33,32,36.8,7.2,16.2,0.442,4.5,9.7,0.464,2.7,6.5,0.442,3.7,4.6,0.8029999999999999,3.3,1.5,0.4,20.7,1.1,3.5,4.5,3.5,1,0,0,1
18599,James Michael McAdoo,81,230,Forward,108,73,25.0,4.3,9.7,0.447,4.3,9.6,0.451,0.0,0.1,0.447,2.8,4.9,0.569,1.0,1.2,0.5,11.4,2.1,3.8,5.9,1.6,1,0,1,0
18652,Ray McCallum,75,190,Guard,102,101,34.5,5.4,11.5,0.465,4.4,8.2,0.536,1.0,3.3,0.465,4.2,5.8,0.723,4.4,1.7,0.3,15.9,1.2,3.5,4.8,2.3,1,0,0,1
18660,Rashad McCants,76,207,Guard,98,90,29.2,6.3,12.9,0.486,4.0,7.4,0.5379999999999999,2.3,5.4,0.486,2.8,3.8,0.721,2.1,1.5,0.6,17.6,1.5,2.6,4.1,2.2,1,0,0,1
18686,Patrick McCaw,78,180,Guard,65,48,31.7,4.2,9.6,0.439,2.3,4.3,0.527,1.9,5.2,0.439,1.9,2.5,0.753,3.3,2.0,0.4,12.2,0.9,3.3,4.2,1.9,1,0,0,1
18743,C.J. McCollum,75,180,Guard,111,108,32.9,6.9,15.7,0.439,5.0,10.5,0.47,2.0,5.2,0.439,5.5,6.7,0.825,2.7,2.1,0.5,21.3,1.5,4.8,6.3,2.4,1,0,0,1
18764,T.J. McConnell,73,195,Guard,139,137,31.8,4.0,8.1,0.49,3.0,5.5,0.542,1.0,2.6,0.49,1.3,1.7,0.7490000000000001,5.4,2.3,0.2,10.2,0.7,3.2,3.9,2.0,1,0,0,1
